"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
2238,-23.47019809031553,-46.56484109288583,"sao paulo","SP"
2261,-23.467359865947238,-46.57715992131686,"sao paulo","SP"
2267,-23.476432798776628,-46.598178216486815,"sao paulo","SP"
2270,-23.472793571469776,-46.594647413959244,"sao paulo","SP"
2227,-23.483253583126537,-46.569258712187604,"sao paulo","SP"
2273,-23.45886783036675,-46.585746270534045,"sao paulo","SP"
2244,-23.49047396142303,-46.60639166527211,"sao paulo","SP"
2229,-23.479291183738212,-46.56787618526742,"sao paulo","SP"
2215,-23.491089052455425,-46.58508188051821,"sao paulo","SP"
2259,-23.471607970858106,-46.580389438802,"são paulo","SP"
2228,-23.480055932281125,-46.56981691118931,"sao paulo","SP"
2254,-23.4851179664147,-46.59617458979163,"sao paulo","SP"
2218,-23.486735252842074,-46.5840801247619,"sao paulo","SP"
2247,-23.484890608661765,-46.6021051866524,"sao paulo","SP"
2226,-23.484632448237065,-46.57191858451151,"sao paulo","SP"
2274,-23.46824404524207,-46.58503083472787,"sao paulo","SP"
2220,-23.490745910352587,-46.577943838190315,"sao paulo","SP"
2217,-23.490335892030725,-46.580284210514186,"são paulo","SP"
2265,-23.47651943519532,-46.595549677073116,"são paulo","SP"
2276,-23.459902378084546,-46.58449611703253,"sao paulo","SP"
2242,-23.488133029141906,-46.607659957123865,"sao paulo","SP"
2269,-23.474592953372944,-46.59615301748514,"são paulo","SP"
2221,-23.481978422701825,-46.580587533441076,"sao paulo","SP"
2279,-23.460480827370287,-46.57585219747246,"sao paulo","SP"
2249,-23.49108295475793,-46.595188414651744,"sao paulo","SP"
2237,-23.46503080460501,-46.56958828587911,"sao paulo","SP"
2206,-23.487076247013697,-46.589872683593995,"são paulo","SP"
2258,-23.47623536441803,-46.582106647238724,"sao paulo","SP"
2236,-23.47463252567945,-46.568940746061394,"sao paulo","SP"
2205,-23.48910169747245,-46.58859076977896,"sao paulo","SP"
2241,-23.490518793784968,-46.60742305591786,"sao paulo","SP"
2219,-23.487935688874106,-46.5808627924,"sao paulo","SP"
2257,-23.47172419594325,-46.58517130919263,"sao paulo","SP"
2230,-23.48274827338563,-46.56490113044606,"sao paulo","SP"
2210,-23.486539526227716,-46.57926775506378,"sao paulo","SP"
2266,-23.473517678602327,-46.59417129378496,"são paulo","SP"
2211,-23.49702202192853,-46.59590298182237,"sao paulo","SP"
2280,-23.454232910352587,-46.57383309103239,"sao paulo","SP"
2278,-23.46353896225975,-46.58182067485141,"sao paulo","SP"
2264,-23.46306764141035,-46.57733468803739,"são paulo","SP"
2201,-23.48564922814357,-46.59218589286744,"são paulo","SP"
2253,-23.479545520399327,-46.596922621847725,"sao paulo","SP"
2281,-23.449178934155487,-46.57435094932181,"sao paulo","SP"
2248,-23.482207037191984,-46.6000034089676,"sao paulo","SP"
2255,-23.47597013183105,-46.591459223844396,"sao paulo","SP"
2277,-23.46274979156327,-46.58200180099831,"sao paulo","SP"
2272,-23.469863154596318,-46.58785305259964,"sao paulo","SP"
2271,-23.46891224742053,-46.58807266436532,"sao paulo","SP"
2282,-23.445621849010358,-46.567470624761924,"sao paulo","SP"
2224,-23.481351072999,-46.567048185815686,"sao paulo","SP"
2275,-23.465097152256583,-46.59050302185771,"sao paulo","SP"
2233,-23.47538490091753,-46.564339557591325,"sao paulo","SP"
2209,-23.485064826913266,-46.58236126674555,"sao paulo","SP"
2212,-23.494525155981307,-46.588410083819035,"sao paulo","SP"
2288,-23.432886000000003,-46.57132349999999,"sao paulo","SP"
2260,-23.46930257655191,-46.575504869341046,"sao paulo","SP"
2234,-23.47627439396873,-46.568351005571,"são paulo","SP"
2213,-23.492873252842077,-46.58454115751052,"sao paulo","SP"
2202,-23.493126080212345,-46.594365978071444,"sao paulo","SP"
2262,-23.466686050233733,-46.575877107132555,"sao paulo","SP"
2216,-23.494534007655435,-46.5778358295101,"sao paulo","SP"
2214,-23.493636869553924,-46.58577018151652,"são paulo","SP"
2268,-23.468822748542905,-46.59341772967277,"sao paulo","SP"
2207,-23.485869985284825,-46.59066163474525,"sao paulo","SP"
2239,-23.483926269699744,-46.60867003954127,"sao paulo","SP"
2252,-23.479316999999995,-46.59043404717529,"sao paulo","SP"
2240,-23.48014781848348,-46.604095532892806,"sao paulo","SP"
2231,-23.47785620260835,-46.56407653052688,"são paulo","SP"
2290,-23.543294842250162,-46.63074319149357,"sao paulo","SP"
2284,-23.469703196411853,-46.568682720835504,"sao paulo","SP"
2289,-23.41706739494492,-46.583631623781,"sao paulo","SP"
2286,-23.40858677491484,-46.579603243407014,"sao paulo","SP"
2309,-23.47726213933289,-46.60430128074323,"sao paulo","SP"
2377,-23.45681372078598,-46.63254373175025,"sao paulo","SP"
2371,-23.46086185567546,-46.61997268013154,"sao paulo","SP"
2323,-23.502760006989064,-46.57361974332592,"sao paulo","SP"
2311,-23.467841015263435,-46.60066694685207,"sao paulo","SP"
2374,-23.45646558090484,-46.62058099668179,"sao paulo","SP"
2316,-23.462010764197984,-46.594676297003105,"sao paulo","SP"
2366,-23.429829475245015,-46.59294652605343,"sao paulo","SP"
2321,-23.447494119916293,-46.588516182603186,"sao paulo","SP"
2315,-23.463362095475787,-46.59647161656762,"sao paulo","SP"
2330,-23.485063159039733,-46.615713768798024,"são paulo","SP"
2319,-23.4501707149576,-46.589677465029716,"são paulo","SP"
2312,-23.46413521510183,-46.60239500444339,"são paulo","SP"
2341,-23.456976422701825,-46.614527433810316,"são paulo","SP"
2334,-23.48496374049282,-46.61933914432454,"são paulo","SP"
2347,-23.460674385509854,-46.60560912600268,"sao paulo","SP"
2365,-23.424789368084998,-46.58054625193439,"sao paulo","SP"
2375,-23.453922572854754,-46.62613576311386,"sao paulo","SP"
2372,-23.459035972384328,-46.623704148839465,"são paulo","SP"
2367,-23.423087231201983,-46.58728156396796,"sao paulo","SP"
2343,-23.470145832361933,-46.60632377699233,"sao paulo","SP"
2306,-23.45244942270184,-46.60149895934556,"sao paulo","SP"
2313,-23.465206645565292,-46.598497748398685,"sao paulo","SP"
2305,-23.480411888424047,-46.60653306119798,"sao paulo","SP"
2340,-23.466900306548325,-46.6161273856765,"sao paulo","SP"
2360,-23.435346102217693,-46.578029947038885,"sao paulo","SP"
2344,-23.468783469877142,-46.61128696849217,"sao paulo","SP"
2348,-23.459912748542905,-46.61249999278664,"sao paulo","SP"
2322,-23.448542060505506,-46.59796136802471,"sao paulo","SP"
2356,-23.450087878227205,-46.61104018756211,"sao paulo","SP"
2352,-23.454506021928548,-46.594345572999,"sao paulo","SP"
2358,-23.446391134052753,-46.60948783749782,"sao paulo","SP"
2308,-23.47563293005943,-46.60151528864908,"sao paulo","SP"
2318,-23.454905081597328,-46.59270606480468,"sao paulo","SP"
2337,-23.476470349154592,-46.61274240660165,"são paulo","SP"
2342,-23.474050794621693,-46.610883853597976,"sao paulo","SP"
2355,-23.45361336663973,-46.61153344561132,"são paulo","SP"
2303,-23.482426557591324,-46.61248519900168,"sao paulo","SP"
2363,-23.433311843300284,-46.57775383355626,"sao paulo","SP"
2324,-23.445715237842112,-46.583201266636046,"sao paulo","SP"
2373,-23.45703516847478,-46.61932297642669,"sao paulo","SP"
2302,-23.486320954173518,-46.61518780752882,"sao paulo","SP"
2350,-23.459346031363605,-46.60929309103239,"sao paulo","SP"
2378,-23.454046078279106,-46.6302284207686,"são paulo","SP"
2317,-23.45831119900167,-46.595661349154604,"sao paulo","SP"
2351,-23.45606480322003,-46.59857348265909,"sao paulo","SP"
2301,-23.487414496249084,-46.616300025535224,"sao paulo","SP"
2332,-23.48631646433721,-46.62224366625309,"sao paulo","SP"
2376,-23.45852627699232,-46.626659313491814,"sao paulo","SP"
2326,-23.44770701888709,-46.57540893633137,"sao paulo","SP"
2335,-23.48423112600268,-46.61602746364474,"sao paulo","SP"
2346,-23.472004872323875,-46.608440511512526,"sao paulo","SP"
2362,-23.63858282056261,-46.60817566849105,"sao paulo","SP"
2357,-23.450617445467106,-46.61199536955391,"sao paulo","SP"
2329,-23.44920299999999,-46.57912990320224,"sao paulo","SP"
2314,-23.461367857060452,-46.60110519677997,"sao paulo","SP"
2310,-23.471944407438396,-46.598644592561605,"sao paulo","SP"
2325,-23.455935,-46.58499675000001,"sao paulo","SP"
2354,-23.454796226537923,-46.60685576138568,"sao paulo","SP"
2320,-23.44947679294825,-46.59791907646144,"sao paulo","SP"
2361,-23.435950742214995,-46.582426838343274,"sao paulo","SP"
2338,-23.47409516625309,-46.61820614556529,"sao paulo","SP"
2331,-23.486535631766554,-46.619330131766546,"sao paulo","SP"
2333,-23.47360894670785,-46.619002309740885,"são paulo","SP"
2307,-23.48287504884874,-46.60800472883605,"sao paulo","SP"
2349,-23.46143505928029,-46.60359485356404,"sao paulo","SP"
2353,-23.45307568220902,-46.605834167638044,"sao paulo","SP"
2336,-23.48058427061568,-46.61935382292688,"são paulo","SP"
2339,-23.47617837829649,-46.61396224132954,"são paulo","SP"
2368,-23.39925973688614,-46.577584163742934,"sao paulo","SP"
2370,-23.463434818483467,-46.622400144468756,"sao paulo","SP"
2328,-23.43381641578083,-46.571176402870464,"sao paulo","SP"
2359,-23.44565748972094,-46.61972975215229,"sao paulo","SP"
2345,-23.46862347727612,-46.6163016434943,"sao paulo","SP"
2327,-23.44398478282013,-46.57518023764136,"sao paulo","SP"
2364,-23.43343344163393,-46.58206525474901,"são paulo","SP"
2304,-23.481771097149228,-46.602701847769616,"sao paulo","SP"
2430,-23.4779980335853,-46.65068202746846,"sao paulo","SP"
2402,-23.491143062115945,-46.62601868011954,"sao paulo","SP"
2442,-23.473211060505506,-46.64329769969416,"sao paulo","SP"
2409,-23.476711756592987,-46.62651445475794,"sao paulo","SP"
2467,-23.492646915144128,-46.644796346227075,"são paulo","SP"
2422,-23.47001485567546,-46.63484579309249,"sao paulo","SP"
2441,-23.471434582289824,-46.64062326449884,"sao paulo","SP"
2452,-23.49904151096427,-46.64428231932021,"são paulo","SP"
2435,-23.48239153205611,-46.64281243352188,"sao paulo","SP"
2464,-23.49011863474525,-46.650703181228074,"sao paulo","SP"
2431,-23.48531377684809,-46.63663488689485,"sao paulo","SP"
2478,-23.47926294754457,-46.65961198557329,"sao paulo","SP"
2436,-23.47929539523337,-46.63675926810551,"sao paulo","SP"
2473,-23.478324496249083,-46.65220141326677,"são paulo","SP"
2415,-23.47193716763806,-46.62999953941368,"são paulo","SP"
2468,-23.48950741993187,-46.64873015306711,"sao paulo","SP"
2401,-23.486058314184298,-46.62819903649949,"sao paulo","SP"
2419,-23.47721001471519,-46.63982846710719,"sao paulo","SP"
2479,-23.47544698917996,-46.6507165073576,"sao paulo","SP"
2471,-23.48117042353855,-46.65541513113858,"sao paulo","SP"
2417,-23.478396307519198,-46.629223721622715,"sao paulo","SP"
2410,-23.4757673119626,-46.62523433819032,"sao paulo","SP"
2420,-23.47607890674591,-46.63411838565408,"sao paulo","SP"
2462,-23.495707113302288,-46.63895326320458,"sao paulo","SP"
2461,-23.493532504039372,-46.638427781724175,"sao paulo","SP"
2443,-23.472335179294816,-46.646365264498826,"são paulo","SP"
2403,-23.49316940437997,-46.629009545097844,"sao paulo","SP"
2466,-23.49405945045876,-46.64333926824975,"sao paulo","SP"
2404,-23.489552640025373,-46.62852859478329,"sao paulo","SP"
2433,-23.480657601448396,-46.636674914796,"são paulo","SP"
2406,-23.48817852178432,-46.62869344463039,"sao paulo","SP"
2474,-23.47729245045876,-46.655680394540866,"sao paulo","SP"
2434,-23.48418646127881,-46.64000855037795,"sao paulo","SP"
2407,-23.485359594494852,-46.624283978908174,"sao paulo","SP"
2421,-23.474267360811357,-46.63169094754458,"sao paulo","SP"
2472,-23.47624364031383,-46.6589544210284,"sao paulo","SP"
2470,-23.484154453228715,-46.648680098245755,"sao paulo","SP"
2460,-23.491264766864774,-46.63785217623639,"são paulo","SP"
2475,-23.48105908159733,-46.64630746073054,"sao paulo","SP"
2416,-23.479570309740897,-46.628659057735526,"são paulo","SP"
2418,-23.47071894087947,-46.63127566403139,"são paulo","SP"
2413,-23.486684521784305,-46.64422386663972,"sao paulo","SP"
2451,-23.50032232672679,-46.641043665345364,"sao paulo","SP"
2465,-23.491717642174216,-46.64962560348589,"sao paulo","SP"
2405,-23.494663037191984,-46.628898485429026,"sao paulo","SP"
2469,-23.484878853453754,-46.6424946412661,"sao paulo","SP"
2440,-23.47586589286745,-46.64976772522937,"sao paulo","SP"
2408,-23.48192669608748,-46.626465405216685,"sao paulo","SP"
2450,-23.499711492094153,-46.63936074992788,"sao paulo","SP"
2411,-23.474161016100158,-46.625165852905475,"sao paulo","SP"
2432,-23.486717629753585,-46.63536318304573,"sao paulo","SP"
2463,-23.49004525061245,-46.64419142885247,"sao paulo","SP"
2423,-23.4691737901783,-46.63497713128279,"sao paulo","SP"
2565,-23.48610934791975,-46.66826821319252,"sao paulo","SP"
2542,-23.491861595620023,-46.65926754509785,"sao paulo","SP"
2522,-23.50302551457095,-46.656351,"sao paulo","SP"
2536,-23.49362441188179,-46.6504138395753,"sao paulo","SP"
2566,-23.482831285042405,-46.67079714723872,"sao paulo","SP"
2519,-23.50233051501402,-46.65835292379554,"sao paulo","SP"
2513,-23.51252628781236,-46.65652459893825,"sao paulo","SP"
2550,-23.50553052178432,-46.66921940743839,"sao paulo","SP"
2556,-23.49943981998858,-46.671176817830926,"sao paulo","SP"
2544,-23.49027291257428,-46.66072145905712,"sao paulo","SP"
2543,-23.484996628368613,-46.66293759616827,"sao paulo","SP"
2560,-23.49498779156327,-46.67176385068381,"sao paulo","SP"
2517,-23.506064518177627,-46.66611931057761,"sao paulo","SP"
2510,-23.513707394631968,-46.652629354497755,"sao paulo","SP"
2518,-23.50881031253953,-46.666500830428674,"sao paulo","SP"
2554,-23.4964932223152,-46.66693943158864,"sao paulo","SP"
2539,-23.496534691644076,-46.659429486958246,"sao paulo","SP"
2530,-23.501873266476395,-46.662136094857004,"sao paulo","SP"
2535,-23.498300724392664,-46.649740987506505,"sao paulo","SP"
2537,-23.49266694338963,-46.6492782305095,"sao paulo","SP"
2563,-23.4921242514571,-46.67252903941368,"sao paulo","SP"
2561,-23.492820907582626,-46.67596304287615,"sao paulo","SP"
2555,-23.49315894754457,-46.66484247835991,"sao paulo","SP"
2564,-23.48673823792395,-46.67185857276385,"sao paulo","SP"
2512,-23.512629226758584,-46.66287840966009,"são paulo","SP"
2534,-23.49619908243405,-46.6548432639506,"sao paulo","SP"
2525,-23.502698130446078,-46.64781168151652,"sao paulo","SP"
2562,-23.485765557591318,-46.67394941548847,"sao paulo","SP"
2520,-23.5003141357262,-46.64899844532286,"sao paulo","SP"
2557,-23.49939977672204,-46.67379630298916,"sao paulo","SP"
2553,-23.496748648623715,-46.66448906869981,"sao paulo","SP"
2546,-23.50864912457266,-46.6704101244999,"sao paulo","SP"
2516,-23.51002086150384,-46.65996044991051,"sao paulo","SP"
2514,-23.51133179211153,-46.65593405551384,"sao paulo","SP"
2552,-23.498698714957598,-46.66258914723872,"sao paulo","SP"
2524,-23.50165518872989,-46.64991005912054,"sao paulo","SP"
2540,-23.490452933666106,-46.65602736150385,"sao paulo","SP"
2508,-23.50984806829579,-46.66369014308379,"sao paulo","SP"
2558,-23.49749629808415,-46.67534356702637,"sao paulo","SP"
2545,-23.49361452178432,-46.66362202553523,"sao paulo","SP"
2515,-23.51008198612153,-46.65907867000398,"sao paulo","SP"
2531,-23.50230377546311,-46.65126445475793,"sao paulo","SP"
2526,-23.50478916745435,-46.64871255990261,"sao paulo","SP"
2523,-23.507503407438392,-46.65461356549717,"sao paulo","SP"
2541,-23.485884401610022,-46.65477723619366,"sao paulo","SP"
2567,-23.481085499999995,-46.66961250000001,"sao paulo","SP"
2551,-23.50272629309249,-46.66973731626178,"são paulo","SP"
2521,-23.504020722170964,-46.66486670260835,"sao paulo","SP"
2533,-23.49413185928213,-46.65839228711985,"sao paulo","SP"
2511,-23.50667800637664,-46.64581936011885,"sao paulo","SP"
2559,-23.493812731057762,-46.67432020760002,"são paulo","SP"
2532,-23.49592311073923,-46.66043045184373,"sao paulo","SP"
2538,-23.498826663338896,-46.652493258670425,"são paulo","SP"
2598,-23.51285765306711,-46.67101189454088,"sao paulo","SP"
2577,-23.488182953372952,-46.67890394171617,"sao paulo","SP"
2501,-23.514912288431226,-46.661183580678575,"sao paulo","SP"
2610,-23.475928055225378,-46.66587696517395,"sao paulo","SP"
2676,-23.456640761584644,-46.67290296878063,"sao paulo","SP"
2612,-23.47218700943507,-46.6629481470945,"são paulo","SP"
2632,-23.46069115903973,-46.64833329433323,"sao paulo","SP"
2673,-23.46670528737577,-46.66897803264961,"sao paulo","SP"
2616,-23.466439467107183,-46.65532867666909,"sao paulo","SP"
2615,-23.47152967415893,-46.65667759325408,"sao paulo","SP"
2617,-23.466401539269448,-46.65869529017828,"sao paulo","SP"
2613,-23.472582799613342,-46.66107383097695,"sao paulo","SP"
2630,-23.46379060644007,-46.640743402302505,"sao paulo","SP"
2618,-23.46588978573489,-46.64887806633389,"são paulo","SP"
2651,-23.45990070996593,-46.65726902109182,"sao paulo","SP"
2633,-23.460855841248733,-46.650176120174294,"sao paulo","SP"
2675,-23.458236333425425,-46.66782606593849,"sao paulo","SP"
2611,-23.466589822021646,-46.63928171838316,"sao paulo","SP"
2652,-23.45489747406075,-46.656832022216996,"sao paulo","SP"
2671,-23.468540877604,-46.66436133472787,"sao paulo","SP"
2650,-23.461503212331877,-46.65775725797796,"sao paulo","SP"
2679,-23.455963330832724,-46.663595345951926,"sao paulo","SP"
2674,-23.459878990564945,-46.66677933888281,"sao paulo","SP"
2680,-23.444120751561645,-46.669106011830394,"sao paulo","SP"
2636,-23.455942889809016,-46.646095945322855,"sao paulo","SP"
2649,-23.460975136274467,-46.661062583819024,"sao paulo","SP"
2634,-23.46016520927345,-46.65066418373822,"sao paulo","SP"
2672,-23.463710424086823,-46.66591141479599,"sao paulo","SP"
2614,-23.4717225298344,-46.657640923394325,"são paulo","SP"
2635,-23.457101898695825,-46.64754972814356,"são paulo","SP"
2670,-23.466370714957595,-46.66502717277396,"sao paulo","SP"
2678,-23.45473495169951,-46.66394355883208,"sao paulo","SP"
2637,-23.453588713572607,-46.6473738352761,"sao paulo","SP"
2677,-23.454068490285312,-46.66476454680487,"são paulo","SP"
2631,-23.458643298084144,-46.648254625310194,"sao paulo","SP"
2643,-23.46809877713655,-46.650378052888115,"sao paulo","SP"
2653,-23.45343176325808,-46.65837495198797,"são paulo","SP"
2760,-23.48010437251793,-46.681362498610106,"sao paulo","SP"
2712,-23.50544478573489,-46.68161090896759,"sao paulo","SP"
2721,-23.501464072162264,-46.673499158895474,"sao paulo","SP"
2739,-23.485809164031377,-46.68889056841136,"são paulo","SP"
2710,-23.50751688121068,-46.67373228420568,"sao paulo","SP"
2730,-23.497195574308147,-46.69127457027672,"sao paulo","SP"
2751,-23.489584790770785,-46.681920271368504,"sao paulo","SP"
2765,-23.475435898210808,-46.67095687182315,"sao paulo","SP"
2722,-23.503063243407016,-46.68404723189447,"sao paulo","SP"
2752,-23.49599792101489,-46.68376870640487,"sao paulo","SP"
